因子名称,IC均值_P1,Rank_IC均值_P1,ICIR_P1,Group1平均收益_P1,Group2平均收益_P1,Group3平均收益_P1,Group4平均收益_P1,Group5平均收益_P1,多空收益_P1,Sharpe_Ratio_P1,最大回撤_P1,累积收益率_P1,IC均值_P2,Rank_IC均值_P2,ICIR_P2,Group1平均收益_P2,Group2平均收益_P2,Group3平均收益_P2,Group4平均收益_P2,Group5平均收益_P2,多空收益_P2,Sharpe_Ratio_P2,最大回撤_P2,累积收益率_P2
volatility_momentum_ratio_12_72,0.0164155573730179,0.0208392321748067,0.0806003610127134,-1.8674252646242375e-05,-1.829059416860095e-05,1.5327556661734785e-05,2.7075869029155255e-05,7.02744603803744e-05,8.894871302661677e-05,12.403235099073973,-0.4157875214064855,9.741968268678344,0.0200210139415601,0.0227073071874037,0.0905489088981458,8.334718766294873e-05,0.0001216683292473,0.0001657875415859,0.0002116133033386,0.0002782727464663,0.0001949255588034,15.761305891339422,-0.4624397077180345,138.738190757559
volatility_range_deviation_24_72,-0.0110276768255782,-0.0141433880508674,-0.0538685548929677,2.772415605571775e-05,2.549397820333875e-05,2.777557641678558e-05,-9.82534352573398e-06,6.961094552825645e-06,2.0763061502892105e-05,2.9203102613884515,-0.4906247817071256,1.6126647779000824,-0.0119633354917478,-0.0152575414591548,-0.0539693372413222,0.0001987645408612,0.0001873011156009,0.0001729823465643,0.0001623942601052,0.0001421979136817,5.6566627179514175e-05,4.72470318615741,-0.5763517736522166,3.64765802836187
volatility_squeeze_ratio_12_48,0.0175981229037123,0.0228231884968785,0.0812098360863526,-2.40006152850325e-05,-1.1539228283156585e-05,1.0057739453965128e-05,2.3195164220971468e-05,7.845879094728782e-05,0.0001024594062323,14.115811864428109,-0.3522900342824385,13.88968151824123,0.0117382358599956,0.0198329439141115,0.0507334914946369,0.0001688960582492,0.0001785249277097,0.0001372636260877,0.0001742783357454,0.0002005941949512,3.169813670205684e-05,2.595627433094635,-0.7438340867750887,1.876846280937755
volume_cmf_3,-0.0372610731415503,-0.0447507142004986,-0.2006721915933998,0.0001729786534687,6.911687791290175e-05,-2.806542418105646e-06,-3.2698329058691066e-05,-0.0001379446120927,0.0003109232655615,45.92292773173604,-0.142620610336293,3535.6735158902065,-0.0197993867870006,-0.0249308279554515,-0.0960403260866214,0.0002796842419304,0.0002254470466368,0.0001588270511891,0.0001341777025022,6.35825637999805e-05,0.0002161016781304,18.727029346087686,-0.2783694094321339,254.19035068313275
volume_cmf_6,-0.0247306108187283,-0.030726524156295,-0.1330438526123314,0.0001125632884885,2.8956692064550268e-05,1.833524400995343e-05,-1.5534595649214682e-05,-7.352437130633756e-05,0.0001860876597948,27.474465936178326,-0.2830197707885676,129.56927826466256,-0.0159497605181306,-0.020452141624097,-0.0771473711672235,0.000264862830876,0.0001987540291979,0.0001440613662657,0.0001301844889449,0.0001178350547374,0.0001470277761386,12.60699056014669,-0.4042289755810922,40.623661674496354
volume_mfi_3,-0.0187809597594794,-0.0259539395707462,-0.0954203623526416,7.645916618725303e-05,2.1748863646694503e-05,7.981013524684037e-06,-2.539890135514829e-07,-3.570624546117856e-05,0.0001121654116484,16.248554965499377,-0.3878220266734788,18.256026799603337,-0.0172111678063699,-0.0224396267564022,-0.0813682260904496,0.000254230173182,0.0002105481344254,0.0001638766891372,0.0001219814231324,0.0001096534815553,0.0001445766916267,12.488397255607328,-0.479999848216787,38.19061943128712
volume_mfi_6,-0.0135526016394193,-0.0207777808676324,-0.0694071665536879,6.425914431446707e-05,8.887044010224611e-07,1.7547089096088044e-06,-4.768412113546822e-07,2.7722405937416206e-06,6.148690372072546e-05,8.855600502282654,-0.4847151565539626,4.7649110928151,-0.0150843904324535,-0.0211964000552914,-0.0710449606926485,0.0002549583183528,0.0001688779213356,0.0001519864182616,0.0001397899385998,0.0001402327876864,0.0001147255306663,9.60973406034574,-0.6334529574667693,17.110475864280513
volatility_downside_adjusted_mom_24,-0.0196215349121164,-0.0316035723449377,-0.0806320554732969,8.558756946129835e-05,4.151932018287673e-05,-7.750927510384855e-07,-4.0650125453281205e-05,-2.005758731957705e-05,0.0001056451567808,13.273213571908704,-0.6583929583502437,14.994202546935552,-0.0157065277777095,-0.0290272771091774,-0.0590326202140936,0.0002441087508647,0.00015112031584,0.0001130675806343,0.0001323044712848,0.0002031601080946,4.09486427701272e-05,2.9732558025743767,-0.9056673093943682,2.2690375086124503
volatility_volume_downside_ratio_24,0.0144054620025273,0.02262767381374,0.0675056540991373,-3.111580867656878e-05,1.7355505347724813e-05,5.154794179489858e-06,2.6861977428375595e-05,5.352738771338606e-05,8.464319638995482e-05,11.354428692466367,-0.4055431180079731,8.694886585797034,0.0141400070164633,0.0234351853132991,0.0624996721987336,0.0002052827792052,0.0001395315889764,0.0001352036332487,0.0001555195847999,0.0002124439453964,7.1611661912175435e-06,0.5831828763519057,-0.8561460329442953,0.9794841845868222
volatility_chop_weighted_vixfix_48_96,0.0081340089518485,0.0146799967890322,0.0379030537093439,-1.855940896183175e-05,3.442364599627208e-06,8.97189628055463e-06,4.533353866150019e-06,2.6378215489279097e-05,4.493762445111086e-05,6.065066824209661,-0.5718784962837465,3.0158480541290635,0.0143820564818392,0.0183970440091597,0.0620393232663222,0.000117506068067,0.0001428052917273,0.0001654028162743,0.0001879048734139,0.0002609856694945,0.0001434796014275,11.607919986400477,-0.6576836216202553,35.007658365564524
volatility_chop_weighted_dual_vixfix_48_96,0.013588283099837605,0.021301509399445088,0.060061529313672674,-3.0157939208055274e-05,7.488744046307754e-06,3.5223692719959383e-06,2.922212862182944e-06,4.061424823061718e-05,7.077218743867246e-05,9.14058085012668,-0.6059985657265762,5.900346642126877,0.015480454712208802,0.023942501607162298,0.062215979379084636,0.00017920318984276682,0.00011453631631123456,0.0001689446197381195,0.00016540961481557572,0.000240608174450858,6.140498460809121e-05,4.5125335912178715,-0.8398440270095793,3.8807072566022143
